1305804796.754003, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305804796.754242, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('b84eb99c096120d0271211e1daf9e128','NOSERVICE','41.190.151.198',NULL,NULL,NULL,NULL,1305804796.683003,NULL) | |
1305805420.407784, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805420.408197, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('1b5d9e96792ee0e3afaa858e1bfeecb6','NOSERVICE','41.190.151.198',NULL,NULL,NULL,NULL,1305805420.399328,NULL) | |
1305805466.852773, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805466.853081, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('630aee9426f7892aa76eab934cb8cbc0','METHODUNKNOWN','41.190.151.198',NULL,'4dd50243a54942139f000000',NULL,'Swift Tagger',1305805466.815061,NULL) | |
1305805473.220519, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805473.220728, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('1d5110ebee5e9640c5fd44414b015349','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805473.133705,NULL) | |
1305805476.867782, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805476.868003, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('1d5110ebee5e9640c5fd44414b015349','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805473.133705,NULL) | UPDATE requests_current SET end_time = '1305805476.867232' WHERE id = '1d5110ebee5e9640c5fd44414b015349'|
1305805492.266150, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805492.266414, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('6513a7dc9e1194d4f7f1bbebf2cedfbc','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805492.259731,NULL) | |
1305805492.835155, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805492.835338, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('6513a7dc9e1194d4f7f1bbebf2cedfbc','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805492.259731,NULL) | UPDATE requests_current SET end_time = '1305805492.834613' WHERE id = '6513a7dc9e1194d4f7f1bbebf2cedfbc'|
1305805520.559770, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805520.560034, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('7e76913f64ffcfd3dcb3341c47b436cf','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805520.554958,NULL) | |
1305805521.176820, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805521.177030, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('7e76913f64ffcfd3dcb3341c47b436cf','none','41.190.151.198',NULL,'4dd50243a54942139f000000','tag','Swift Tagger',1305805520.554958,NULL) | UPDATE requests_current SET end_time = '1305805521.176350' WHERE id = '7e76913f64ffcfd3dcb3341c47b436cf'|
1305805585.565206, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805585.565530, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('7e57da87ba9be47b2e937185ec6283b8','SERVICEUNKNOWN','41.190.151.198',NULL,NULL,NULL,NULL,1305805585.527277,NULL) | |
1305805593.595720, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805593.596018, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('ecd869d357bc357504c05a7ba0d1b762','none','41.190.151.198',NULL,'4dd50243a54942139f000001','riverid-validatecredentials','RiverID',1305805593.525891,NULL) | |
1305805907.880347, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805907.880598, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('2a0cf71920b9b9a57b1d365364ea5932','none','41.190.151.198',NULL,'4dd50243a54942139f000001','riverid-validatecredentials','RiverID',1305805907.772337,NULL) | |
1305805907.900281, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805907.900460, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 112, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('2a0cf71920b9b9a57b1d365364ea5932','none','41.190.151.198',NULL,'4dd50243a54942139f000001','riverid-validatecredentials','RiverID',1305805907.772337,NULL) | UPDATE requests_current SET end_time = '1305805907.899822' WHERE id = '2a0cf71920b9b9a57b1d365364ea5932'|
1305805915.051565, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 118, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
1305805915.051829, baselogger, ERROR, utils, safe_save_usage_statistics_stage_one, 119, USAGE STATISTICS REPLAY, |INSERT INTO requests_current VALUES('3edd2820adfd46fd3b448d944041dd96','none','41.190.151.198',NULL,'4dd50243a54942139f000001','riverid-validatecredentials','RiverID',1305805914.943710,NULL) | |
1305805915.070845, baselogger, ERROR, utils, safe_save_usage_statistics_stage_two, 111, USAGE STATISTICS RECORDING ERROR , |(2003, "Can't connect to MySQL server on '50.57.68.64' (111)")|
